0;5.08e-05;3.45e-05;2.5e-06;1.27e-05;7.4387216469576245e-06;10
1;4.4e-05;9.36e-05;5.7999999999999995e-06;1.21e-05;9.27689592845475e-06;20
2;6.759999999999999e-05;0.0001995;8.3e-06;2.2e-05;1.474790923575619e-05;30
3;5.610000000000001e-05;0.0002198;1.09e-05;3.16e-05;2.1691380160424817e-05;40
4;7.74e-05;0.000297;1.4300000000000002e-05;4.1200000000000005e-05;2.8872721974699538e-05;50
5;7.48e-05;0.0014482000000000002;3.9e-05;8.68e-05;6.365412161616789e-05;60
6;5.7600000000000004e-05;0.0008175000000000001;4.1200000000000005e-05;0.0001134;8.030289288085685e-05;70
7;7.38e-05;0.0042563;7.140000000000001e-05;0.0001646;0.00014783626987947008;80
8;0.0001216;0.001625;7.219999999999999e-05;0.000192;0.0001372565412632677;90
9;8.840000000000001e-05;0.0024116999999999997;0.00010229999999999999;0.0002246;0.0001550650979779022;100
10;5.39e-05;0.0019902;0.0001318;0.00025540000000000003;0.00023385213669454338;110
11;9.18e-05;0.0040745;0.0001597;0.0003187;0.0002902593573300531;120
12;0.00011059999999999999;0.0051049;0.00018480000000000002;0.0006796;0.00042619967099706064;130
13;0.0001234;0.0049654;0.00022930000000000002;0.0004756;0.00039720218973220205;140
14;0.0001329;0.0058472;0.0002333;0.0005457999999999999;0.00042355320873071545;150
15;0.0001094;0.0044174999999999996;0.00026710000000000004;0.0004945;0.0004166685955713773;160
16;0.0002517;0.0100682;0.00035610000000000004;0.0007761;0.0006611388762763285;170
17;0.0001392;0.0067464;0.0003967;0.0006188;0.0005787981176977468;180
18;0.00015230000000000002;0.0213727;0.0136724;0.032856699999999996;0.026821455223819866;190
19;0.0002117;0.0074936000000000004;0.00045579999999999997;0.0007127;0.0005766529554705437;200
20;0.000271;0.0254705;0.00047850000000000003;0.0013755999999999998;0.0010022762308610324;210
21;0.00020859999999999997;0.0086124;0.0005296000000000001;0.0007955;0.0005715568705112565;220
22;0.0001818;0.013201300000000001;0.0010617;0.0016283;0.0014919403355336315;230
23;0.0002416;0.0107276;0.0007261;0.0014833000000000001;0.0012219429401846625;240
24;0.0003198;0.0172583;0.0020066;0.0026271000000000003;0.002715531507486686;250
25;0.0001631;0.010213799999999999;0.0005991000000000001;0.000964;0.0007878364337730004;260
26;0.0002654;0.011328399999999999;0.0008775;0.0008263999999999999;0.0011352907599877875;270
27;0.00032769999999999994;0.054463599999999994;0.0014699000000000001;0.0024883;0.0022717374708235974;280
28;0.00034530000000000004;0.0195977;0.0014585000000000002;0.0014088;0.0018724388539548;290
29;0.0004572;0.0211913;0.0015492000000000001;0.0016379;0.001950130802341088;300
30;0.00042539999999999993;0.0256705;0.0036719;0.0048041;0.004242750825459373;310
31;0.00040449999999999997;0.0187562;0.0014257999999999999;0.0015878;0.0015834087323488874;320
32;0.0004945;0.028938099999999998;0.0018698;0.0035500999999999996;0.002822068129295035;330
33;0.0004297;0.023349099999999998;0.0018457999999999999;0.0021333000000000003;0.0024893633797913096;340
34;0.0007266;0.0993263;0.0024063;0.0110285;0.005870038130652032;350
35;0.0007261;0.136376;0.0039395;0.0037652000000000002;0.005002757559840446;360
36;0.0007162999999999999;0.0466469;0.0041365;0.0026744;0.0038412238033140927;370
37;0.0005685;0.0419043;0.0039867;0.0027941;0.00376616710679728;380
38;0.0007882999999999999;0.034623;0.0028153;0.0024085;0.002799111313301694;390
39;0.0005643;0.0338194;0.0029052;0.0030772;0.003116180042105857;400
40;0.0006114;0.0325869;0.0024476999999999997;0.0024701000000000002;0.002492758871536269;410
41;0.0014558;0.0893858;0.0028396000000000003;0.006884899999999999;0.005304142907265897;420
42;0.0009083;0.0401218;0.0028932;0.0027754000000000003;0.0029248149270194104;430
43;0.0007047999999999999;0.0374661;0.0036531;0.0032722999999999997;0.003481172190120674;440
44;0.0008156000000000001;0.10484500000000001;0.006848899999999999;0.0170447;0.011037522745236982;450
45;0.0007928;0.0404664;0.0030524999999999997;0.0025709;0.0031407426544258245;460
